id,event_id,date,last_seen,country,event_type,certainty,disinfo_subtype,info_class,info_type,threat_level,headline,summary,escalation_outcome,actors,platforms,spread,disinfo_confidence,detection_method,data_source,observation_count,status,content_observed,last_observation,source_urls,source_publishers,narrative_families
SOM-2025-016,SOM-2025-016,2025-04-26,2025-04-26,Somalia,CONTEXT,Context Event,,OBSERVED,PROPAGANDA,P1 CRITICAL,Al-Shabaab executes government informant in Janaale after Sharia court conviction,"Al-Shabaab's Islamic Sharia court in Janaale District, Lower Shabelle, executed 27-year-old Abdullahi Abdirahman Ali after convicting him of working with the federal government's intelligence service. The execution was publicized on Shahada News Agency and Telegram as a demonstration of al-Shabaab's functioning governance and judicial system. These executions served as a key intimidation mechanism to deter civilian cooperation with NISA and government forces, while simultaneously projecting al-Shabaab's claim to legitimate Islamic governance authority.",,"['Al-Shabaab (Sharia Court)', 'Shahada News Agency', 'NISA (intelligence service targeted)']","['Shahada News Agency', 'Telegram', 'Radio Andalus']",3.0,HIGH,iris_meta_monitoring,Catalogue,0,active,False,,https://en.wikipedia.org/wiki/2025_Shabelle_offensive,https://en.wikipedia.org/wiki/2025_Shabelle_offensive,Religious Justification; Anti-Government Narrative; Delegitimization; Existential Threat
SSD-2025-012,SSD-2025-012,2025-04-20,2025-04-20,South Sudan,CONTEXT,Context Event,,OBSERVED,CONTEXT,P3 MODERATE,White Army executes tactical withdrawal; SSPDF peacefully retakes Nasir,"With coordination from local community leaders, the White Army conducted a 'tactical withdrawal' from Nasir on 20 April 2025, allowing SSPDF forces to peacefully reoccupy the town. SSPDF spokesperson Lul Ruai Koang stated the army's operations had concluded. Chief of Defense Forces Paul Nang Majok visited Nasir on 21 April to congratulate troops. However, displacement from the conflict had already reached 80,000+ people, with tens of thousands having fled into Ethiopia.",,"['White Army', 'SSPDF', 'Local community leaders']","['SSBC (state TV/radio)', 'Radio Tamazuj', 'Facebook']",3.0,,iris_meta_monitoring,Catalogue,0,active,False,,https://en.wikipedia.org/wiki/2025_Nasir_clashes; https://amaniafrica-et.org/timeline-of-escalating-tensions-in-south-sudan/,https://en.wikipedia.org/wiki/2025_Nasir_clashes; https://amaniafrica-et.org/timeline-of-escalating-tensions-in-south-sudan/,Victimhood/Grievance; Peace/Counter-Narratives
SOM-2025-044,SOM-2025-044,2025-04-17,2025-04-17,Somalia,CONTEXT,Context Event,,OBSERVED,PROPAGANDA,P3 MODERATE,US-Somali airstrike destroys al-Shabaab ship carrying sophisticated weapons near Baraawe,"On April 16-17, 2025, US and Somali security forces conducted an airstrike targeting unmarked vessels carrying sophisticated weapons belonging to al-Shabaab near Baraawe, Lower Shabelle. This operation was directly linked to documented Houthi-al-Shabaab weapons transfers: the UN had found al-Shabaab received weapons from Yemen (June-September 2024), and the group had operatives returning from AQAP drone training. The interception of a weapons shipment near Baraawe demonstrated the Red Sea axis arms trafficking route was actively being used to supply al-Shabaab's 2025 offensive.",,"['U.S. AFRICOM', 'Somali security forces', 'Al-Shabaab', 'Houthi arms network (Yemen)']","['Africa Center for Strategic Studies', 'Wire services']",2.0,,iris_meta_monitoring,Catalogue,0,active,False,,https://africacenter.org/spotlight/al-shabaab-houthi-security-red-sea/,https://africacenter.org/spotlight/al-shabaab-houthi-security-red-sea/,Existential Threat; Anti-Government Narrative; Religious Justification
EXT-2025-008,EXT-2025-008,2025-04-15,2025-04-15,Kenya,CONTEXT,Context Event,,OBSERVED,DISINFO,P1 CRITICAL,Amnesty International Documents Kenyan State-Sponsored Troll Network Suppressing Gen Z Protests (2024-2025),"Amnesty International's November 2025 report exposed how the Kenyan government deployed networks of paid trolls earning KES 25,000-50,000 daily to suppress Gen Z-led protests through coordinated disinformation campaigns across social media platforms. The report documented systematic use of state-sponsored digital manipulation and surveillance tools to undermine legitimate protest movements between June 2024 and July 2025.",,"['Kenyan government', 'State House Kenya', 'Safaricom (alleged)', ""'527 bloggers' network""]","['X (Twitter)', 'TikTok', 'Facebook', 'WhatsApp']",4.0,HIGH,iris_meta_monitoring,Catalogue,0,active,False,,https://www.amnesty.org/en/latest/news/2025/11/kenyan-weaponized-social-media-and-digital-tools-to-suppress-gen-z-protests/; https://www.bbc.com/news/articles/c3vngv60l0qo,https://www.amnesty.org/en/latest/news/2025/11/kenyan-weaponized-social-media-and-digital-tools-to-suppress-gen-z-protests/; https://www.bbc.com/news/articles/c3vngv60l0qo,Anti-Protest Disinformation; State Weaponization of Social Media
SOM-2025-015,SOM-2025-015,2025-04-14,2025-04-14,Somalia,CONTEXT,Context Event,,OBSERVED,HATE_SPEECH,P1 CRITICAL,"US-Gulf TFTC sanctions 15 Al-Shabaab financiers, IED facilitators, and regional commanders","The seven-member US-Gulf Terrorist Financing Targeting Center (TFTC) jointly sanctioned 15 Al-Shabaab leaders, operatives, and financial facilitators operating primarily in Lower Shabelle, Lower Juba, and Middle Juba. Those sanctioned were accused of illegal taxation of civilians, kidnappings, livestock seizures, Hisbah enforcement, facilitating IED manufacture, and running detention centers. The action marked the eighth TFTC joint designation and aimed to sever al-Shabaab's access to over $100 million per year in extortion revenue. Al-Shabaab propaganda downplayed the sanctions as ineffective 'paper measures.'",,"['U.S. Department of the Treasury (OFAC)', 'Saudi Arabia, UAE, Qatar, Oman, Kuwait, Bahrain (TFTC)', 'Al-Shabaab (financiers)']","['Official government communications', 'Shahada News Agency (dismissive response)', 'Telegram']",3.0,HIGH,iris_meta_monitoring,Catalogue,0,active,False,,https://home.treasury.gov/news/press-releases/sb0084; https://www.bloomberg.com/news/articles/2025-04-14/us-gulf-states-sanction-somali-terror-group; https://www.hiiraan.com/news4/2025/Apr/201138/u_s_gulf_states_sanction_15_al_shabaab_figures_over_somalia_terror_financing.aspx,https://home.treasury.gov/news/press-releases/sb0084; https://www.bloomberg.com/news/articles/2025-04-14/us-gulf-states-sanction-somali-terror-group; https://www.hiiraan.com/news4/2025/Apr/201138/u_s_gulf_states_sanction_15_al_shabaab_figures_over_somalia_terror_financing.aspx,Counter-Narrative Response; Anti-Government Narrative; Collective Blame
SSD-2025-011,SSD-2025-011,2025-04-14,2025-04-14,South Sudan,CONTEXT,Context Event,,OBSERVED,HATE_SPEECH,P2 HIGH,"MSF hospital in Ulang violently looted; 150,000 people lose access to healthcare","On April 14, 2025, dozens of armed men stormed an MSF hospital in Ulang, Upper Nile State, threatening staff and looting over $150,000 worth of medical supplies before destroying the facility. MSF was forced to permanently close the hospital and suspend support to 13 primary health facilities, leaving 150,000 people without secondary healthcare access.",,"['Armed men (unidentified)', 'MSF/Médecins Sans Frontières', 'Civilians in Ulang county']","['MSF press releases', 'Facebook (MSF)', 'Radio']",3.0,,iris_meta_monitoring,Catalogue,0,active,False,,https://www.doctorswithoutborders.org/latest/violent-looting-prompts-permanent-closure-msf-hospital-ulang-south-sudan; https://www.msf.org/escalating-insecurity-forces-msf-close-ulang-hospital-south-sudan,https://www.doctorswithoutborders.org/latest/violent-looting-prompts-permanent-closure-msf-hospital-ulang-south-sudan; https://www.msf.org/escalating-insecurity-forces-msf-close-ulang-hospital-south-sudan,Existential Threat; Collective Blame
SOM-2025-014,SOM-2025-014,2025-04-06,2025-04-06,Somalia,CONTEXT,Context Event,,OBSERVED,PROPAGANDA,P2 HIGH,"Al-Shabaab fires mortars at Mogadishu airport, disrupting international flights","Al-Shabaab militants fired multiple mortar rounds at Aden Adde International Airport on April 6, disrupting international flights. A Turkish Airlines plane was rerouted to Djibouti and EgyptAir cancelled its flight. The Halane camp (UN, AU, diplomatic missions) was also targeted. The attack came weeks after the assassination attempt on the president and escalated a pattern of strategic targeting of Mogadishu infrastructure. No casualties were reported, but the attack reinforced perceptions of insecurity around the capital.",,"['Al-Shabaab', 'AU/UN missions (Halane)', 'Turkish Airlines', 'EgyptAir']","['AFP wire services', 'Somali social media', 'Telegram (AS claim)']",3.0,,iris_meta_monitoring,Catalogue,0,active,False,,https://thedefensepost.com/2025/04/06/al-shabaab-attacks-somalias-airport/; https://www.arabnews.com/node/2596084/world,https://thedefensepost.com/2025/04/06/al-shabaab-attacks-somalias-airport/; https://www.arabnews.com/node/2596084/world,Anti-Government Narrative; Attack Claim; Existential Threat
EXT-2025-006,EXT-2025-006,2025-04-03,2025-04-03,Somalia,CONTEXT,Context Event,,OBSERVED,PROPAGANDA,P2 HIGH,AFRICOM Commander Warns Congress of Iran-Houthi Capability to Strike US Base in Djibouti via Somalia Networks,"General Michael Langley testified to the US Senate Armed Services Committee expressing concern over signs of Houthi-Al-Shabaab cooperation and Iran's ability to threaten American interests in East Africa. Langley stated the Houthis had the capability to strike Camp Lemonnier in Djibouti, and that a Houthi foothold in East Africa would threaten international shipping. Iran's Iranian Revolutionary Guard Corps was simultaneously running maritime smuggling networks through Somali ports, using Al-Shabaab's coastal networks to move weapons between Iran and Yemen, a development documented in the UN Panel of Experts report in October 2025.",,"['IRGC (Iran)', 'Houthis', 'Al-Shabaab', 'AFRICOM']","['State media', 'Telegram channels']",2.0,HIGH,iris_meta_monitoring,Catalogue,0,active,False,,https://www.terrorism-info.org.il/en/iranian-activity-in-east-africa-a-growing-threat-to-israeli-and-western-interests/; https://africacenter.org/spotlight/al-shabaab-houthi-security-red-sea/,https://www.terrorism-info.org.il/en/iranian-activity-in-east-africa-a-growing-threat-to-israeli-and-western-interests/; https://africacenter.org/spotlight/al-shabaab-houthi-security-red-sea/,Iran Expanding East Africa Presence; Foreign Influence Operation
EXT-2025-007,EXT-2025-007,2025-04-02,2025-04-02,Somalia,POTENTIAL,Potential Disinformation,propaganda,REPORTED,PROPAGANDA,P2 HIGH,ISIS Central Media Ramps Up Somalia-Focused Propaganda Portraying Country as New Jihad Frontline,"ISIS Central Media launched an intensified propaganda campaign promoting Somalia as a new sanctuary for foreign fighters, portraying territorial gains in Puntland and central Somalia as divine validation of the group's consolidation strategy. The campaign distributed materials via Telegram and encrypted platforms, presenting Somalia as the ideal destination for hijra (migration) and framing IS-Somalia's advances as evidence of divine favor.",,"['Islamic State Central Media', 'IS-Somalia Province', 'Al-Hijrateyn media network', 'Amaq News Agency']","['Telegram', ""I'Lam Foundation (dark web)"", 'Facebook', 'YouTube']",4.0,MEDIUM,iris_meta_monitoring,Catalogue,0,resolved,False,,https://thesoufancenter.org/intelbrief-2025-april-2/; https://www.washingtoninstitute.org/policy-analysis/somalia-new-frontline-islamic-states-global-expansion; https://gnet-research.org/2025/06/26/ai-and-counter-terrorism-in-africa-assessing-the-role-of-the-african-unions-continental-ai-strategy/,https://thesoufancenter.org/intelbrief-2025-april-2/; https://www.washingtoninstitute.org/policy-analysis/somalia-new-frontline-islamic-states-global-expansion; https://gnet-research.org/2025/06/26/ai-and-counter-terrorism-in-africa-assessing-the-role-of-the-african-unions-continental-ai-strategy/,ISIS Somalia Expansion Narrative; Tamkin (Territorial Consolidation) Framing
KEN-2025-007,KEN-2025-007,2025-04-01,2025-04-01,Kenya,CONFIRMED,Confirmed Disinformation,coordinated_campaign,REPORTED,DISINFO,P2 HIGH,#ToxicActivists campaign targets journalist Hanifa Adan with Islamophobic disinformation after BBC 'Blood Parliament' documentary,"Following journalist Hanifa Adan's BBC interview about the 'Blood Parliament' documentary investigating the June 25, 2024 police shootings of protesters, suspected state-supported trolls launched the #ToxicActivists campaign targeting her. Organized trolls posted Islamophobic imagery and coordinated posts describing her as a 'foreigner,' 'fool,' and 'Somali terrorist' to discredit her and other prominent activists. Amnesty International documented this as part of state-coordinated digital repression, with the campaign exploiting ethnic and religious tensions to silence accountability journalism.",,"['State-aligned troll network (alleged)', ""'527 bloggers' (government-paid influencers)"", 'Pro-government political operatives', 'Hanifa Adan (target)', '@MurimiJeff_ — identified as account that started #ToxicActivists, with prior history of posting #BoldRuto (pro-government finance bill hashtag)', 'Organised troll network of suspected state-supported accounts posting in coordination']","['X (Twitter)', 'TikTok', 'Facebook']",3.0,MEDIUM,iris_meta_monitoring,Catalogue,0,resolved,False,,https://www.amnesty.org/en/latest/news/2025/11/kenyan-weaponized-social-media-and-digital-tools-to-suppress-gen-z-protests/; https://www.bbc.com/news/articles/c3vngv60l0qo,https://www.amnesty.org/en/latest/news/2025/11/kenyan-weaponized-social-media-and-digital-tools-to-suppress-gen-z-protests/; https://www.bbc.com/news/articles/c3vngv60l0qo,Delegitimization; Collective Blame; Misinformation/Disinformation
field_south_sudan-020,field_south_sudan-020,2025-04-01,2025-04-01,South Sudan,CONFIRMED,Confirmed Disinformation,ethnic_mobilization,CORROBORATED,PROPAGANDA,P1 CRITICAL,"""The Nuer Are Coming"" mobilization phrase: Used to justify military operations post-Nasir","Following Nasir military incident (March 2025), phrases ""The Nuer are coming"" and ""The next war is coming"" circulated through state media, military communications, and social media. KII SS017: deliberate framing of political tensions as imminent Nuer ethnic threat to justify military mobilization. Feeds into the ""hostile counties"" designation by Cabinet Affairs Minister.",Military operations in Nuer areas; mass displacement,"['State media', 'Military spokespersons', 'Political actors']","['State media', 'Radio', 'WhatsApp', 'Facebook']",7.0,HIGH,iris_field_research,Catalogue,0,active,False,,,"KII SS016, SS017 (Phase A KII Extractions)",
